Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
149.154.170.200-172.16.143.248-443-62873-6,149.154.170.200,443,172.16.143.248,62873,6,19/12/2021 08:29:21 PM,14086861,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,2.2006322061387555,0.21296440704568603,7043430.5,9960909.28187806,1.4086857E7,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,40,32,0.14197627136379068,0.07098813568189534,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,127,1,0,0,0,0,0,1.4086857E7,0.0,1.4086857E7,1.4086857E7,No Label
149.154.170.200-172.16.143.248-443-62873-6,172.16.143.248,62873,149.154.170.200,443,6,19/12/2021 08:29:35 PM,288,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6944.444444444444,288.0,0.0,288.0,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3472.222222222222,3472.222222222222,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,509,0,0,0,0,0,0,0,0,0,0,No Label
172.16.143.215-5.45.62.54-53050-80-6,5.45.62.54,80,172.16.143.215,53050,6,19/12/2021 08:29:21 PM,14911880,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1341212509757321,1.491188E7,0.0,1.491188E7,1.491188E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.06706062548786605,0.06706062548786605,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,No Label
157.240.237.14-172.16.143.188-443-61497-6,157.240.237.14,443,172.16.143.188,61497,6,19/12/2021 08:29:37 PM,4,1,1,0.0,39.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,9750000.0,500000.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,250000.0,250000.0,0.0,39.0,26.0,22.516660498395403,507.0,0,0,0,1,1,0,0,0,1.0,39.0,0.0,39.0,0,0,0,0,0,0,1,0,1,39,-1,272,0,0,0,0,0,0,0,0,0,0,No Label
157.240.237.14-172.16.143.188-443-61497-6,172.16.143.188,61497,157.240.237.14,443,6,19/12/2021 08:29:37 PM,176,2,1,39.0,0.0,39.0,0.0,19.5,27.577164466275352,0.0,0.0,0.0,0.0,221590.9090909091,17045.454545454544,88.0,69.29646455628166,137.0,39.0,39.0,39.0,0.0,39.0,39.0,0,0,0,0,0,0,0,0,0,64,32,11363.636363636364,5681.818181818182,0.0,39.0,9.75,19.5,380.25,0,0,0,0,1,0,0,0,0.0,13.0,19.5,0.0,0,0,0,0,0,0,2,39,1,0,-1,356,1,0,0,0,0,0,0,0,0,0,No Label
157.240.16.20-172.16.143.188-443-61499-6,157.240.16.20,443,172.16.143.188,61499,6,19/12/2021 08:29:37 PM,231,2,1,31.0,46.0,31.0,0.0,15.5,21.920310216782973,46.0,46.0,46.0,0.0,333333.3333333333,12987.012987012988,115.5,161.92745289171938,230.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0,64,32,8658.008658008657,4329.004329004329,0.0,46.0,30.75,21.68524844220144,470.25,0,0,0,1,1,0,0,0,0.0,41.0,15.5,46.0,0,0,0,0,0,0,2,31,1,46,-1,265,1,0,0,0,0,0,0,0,0,0,No Label
157.240.16.20-172.16.143.188-443-61499-6,157.240.16.20,443,172.16.143.188,61499,6,19/12/2021 08:29:37 PM,207976,1,1,77.0,0.0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,370.2350271185137,9.616494210870485,207976.0,0.0,207976.0,207976.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.8082471054352425,4.8082471054352425,0.0,77.0,25.666666666666668,44.45597072760118,1976.3333333333335,1,0,0,0,1,0,0,0,1.0,38.5,77.0,0.0,0,0,0,0,0,0,1,77,1,0,-1,265,1,0,0,0,0,0,0,0,0,0,No Label
157.240.237.14-172.16.143.188-443-61497-6,157.240.237.14,443,172.16.143.188,61497,6,19/12/2021 08:29:37 PM,279991,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.714630113110779,139995.5,197980.7063440779,279989.0,2.0,0,0,0,0,0,279991.0,279991.0,0.0,279991.0,279991.0,0,0,0,0,20,52,3.571543371036926,7.143086742073852,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,356,0,0,0,0,0,0,0,0,0,0,No Label
157.240.16.20-172.16.143.188-443-61499-6,172.16.143.188,61499,157.240.16.20,443,6,19/12/2021 08:29:37 PM,3339,6,1,77.0,0.0,46.0,0.0,12.833333333333334,20.439341150503523,0.0,0.0,0.0,0.0,23060.796645702307,2096.4360587002097,556.5,322.4175863689821,1055.0,234.0,3004.0,600.8,339.4446935805596,1055.0,234.0,0,0,0,0,0,0,0,0,0,216,32,1796.9451931716083,299.4908655286014,0.0,46.0,9.625,18.26735964969838,333.69642857142856,0,0,0,0,1,0,0,0,0.0,11.0,12.833333333333334,0.0,0,0,0,0,0,0,6,77,1,0,-1,489,2,0,0,0,0,0,0,0,0,0,No Label
172.16.143.188-99.86.14.22-59421-443-6,172.16.143.188,59421,99.86.14.22,443,6,19/12/2021 08:29:38 PM,30005,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,66.65555740709881,30005.0,0.0,30005.0,30005.0,0,0,0,0,0,30005.0,30005.0,0.0,30005.0,30005.0,0,0,0,0,0,40,0.0,66.65555740709881,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,13,0,0,0,0,0,0,0,0,0,0,No Label
157.240.242.14-172.16.143.188-443-61511-6,157.240.242.14,443,172.16.143.188,61511,6,19/12/2021 08:29:39 PM,5,1,1,0.0,39.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,7799999.999999999,399999.99999999994,5.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,199999.99999999997,199999.99999999997,0.0,39.0,26.0,22.516660498395403,507.0,0,0,0,1,1,0,0,0,1.0,39.0,0.0,39.0,0,0,0,0,0,0,1,0,1,39,-1,278,0,0,0,0,0,0,0,0,0,0,No Label
157.240.242.14-172.16.143.188-443-61511-6,157.240.242.14,443,172.16.143.188,61511,6,19/12/2021 08:29:39 PM,20773,0,5,0.0,39.0,0,0,0,0,39.0,0.0,7.8,17.44133022449836,1877.4370577191546,240.6970586819429,5193.25,9441.616506192147,19355.0,394.0,0,0,0,0,0,20773.0,5193.25,9441.616506192147,19355.0,394.0,0,0,0,0,0,172,0.0,240.6970586819429,0.0,39.0,6.5,15.921683328090658,253.5,1,0,0,0,1,0,0,0,0.0,7.8,0.0,7.8,0,0,0,0,0,0,0,0,5,39,-1,418,0,0,0,0,0,0,0,0,0,0,No Label
157.240.16.63-172.16.143.188-443-61467-6,157.240.16.63,443,172.16.143.188,61467,6,19/12/2021 08:29:45 PM,24,1,1,0.0,39.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,1625000.0,83333.33333333333,24.0,0.0,24.0,24.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,41666.666666666664,41666.666666666664,0.0,39.0,26.0,22.516660498395403,507.0,0,0,0,1,1,0,0,0,1.0,39.0,0.0,39.0,0,0,0,0,0,0,1,0,1,39,-1,522,0,0,0,0,0,0,0,0,0,0,No Label
157.240.16.63-172.16.143.188-443-61467-6,172.16.143.188,61467,157.240.16.63,443,6,19/12/2021 08:29:45 PM,2049,2,1,39.0,0.0,39.0,0.0,19.5,27.577164466275352,0.0,0.0,0.0,0.0,19033.674963396777,1464.1288433382138,1024.5,1191.4749262993325,1867.0,182.0,182.0,182.0,0.0,182.0,182.0,0,0,0,0,0,0,0,0,0,64,32,976.0858955588092,488.0429477794046,0.0,39.0,9.75,19.5,380.25,0,0,0,0,1,0,0,0,0.0,13.0,19.5,0.0,0,0,0,0,0,0,2,39,1,0,-1,1206,1,0,0,0,0,0,0,0,0,0,No Label
157.240.16.63-172.16.143.188-443-61491-6,157.240.16.63,443,172.16.143.188,61491,6,19/12/2021 08:30:17 PM,7,1,1,0.0,39.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,5571428.571428572,285714.28571428574,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,142857.14285714287,142857.14285714287,0.0,39.0,26.0,22.516660498395403,507.0,0,0,0,1,1,0,0,0,1.0,39.0,0.0,39.0,0,0,0,0,0,0,1,0,1,39,-1,633,0,0,0,0,0,0,0,0,0,0,No Label
157.240.16.63-172.16.143.188-443-61491-6,157.240.16.63,443,172.16.143.188,61491,6,19/12/2021 08:30:17 PM,111565,1,1,39.0,0.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,349.5719983865908,17.926769148030296,111565.0,0.0,111565.0,111565.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8.963384574015148,8.963384574015148,0.0,39.0,13.0,22.516660498395403,507.0,1,0,0,0,1,0,0,0,1.0,19.5,39.0,0.0,0,0,0,0,0,0,1,39,1,0,-1,633,1,0,0,0,0,0,0,0,0,0,No Label
157.240.16.63-172.16.143.188-443-61491-6,172.16.143.188,61491,157.240.16.63,443,6,19/12/2021 08:30:17 PM,190,2,1,39.0,0.0,39.0,0.0,19.5,27.577164466275352,0.0,0.0,0.0,0.0,205263.15789473683,15789.473684210525,95.0,62.22539674441618,139.0,51.0,51.0,51.0,0.0,51.0,51.0,0,0,0,0,0,0,0,0,0,64,44,10526.315789473683,5263.157894736842,0.0,39.0,9.75,19.5,380.25,0,0,0,0,1,0,0,0,0.0,13.0,19.5,0.0,0,0,0,0,0,0,2,39,1,0,-1,380,1,0,0,0,0,0,0,0,0,0,No Label
172.16.143.188-172.16.143.244-80-59976-6,172.16.143.244,59976,172.16.143.188,80,6,19/12/2021 08:30:17 PM,377201,0,6,0.0,2916.0,0,0,0,0,1460.0,0.0,486.00000000000006,752.9090250488434,7730.626376918407,15.906638635634582,75440.2,112603.87496751611,254116.0,101.0,0,0,0,0,0,377201.0,75440.2,112603.87496751611,254116.0,101.0,0,0,0,0,0,144,0.0,15.906638635634582,0.0,1460.0,416.57142857142856,711.4320902571228,506135.619047619,0,1,0,0,0,0,0,0,0.0,486.0,0.0,486.0,0,0,0,0,0,0,0,0,6,2916,-1,513,0,0,0,0,0,0,0,0,0,0,No Label
172.16.143.188-172.16.143.244-80-59976-6,172.16.143.244,59976,172.16.143.188,80,6,19/12/2021 08:30:18 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,65335,0,0,0,0,0,0,0,0,0,0,No Label
172.16.143.184-74.118.186.43-57741-443-6,74.118.186.43,443,172.16.143.184,57741,6,19/12/2021 08:30:22 PM,3018965,3,1,46.0,196.0,46.0,0.0,15.333333333333332,26.558112382722786,196.0,196.0,196.0,0.0,80.15992235749668,1.3249573943387882,1006321.6666666667,1742981.2028663226,3018943.0,9.0,3018952.0,1509476.0,2134708.7033546288,3018943.0,9.0,0,0,0,0,0,0,1,0,0,60,20,0.9937180457540912,0.33123934858469706,0.0,196.0,87.60000000000001,100.72139792516782,10144.800000000001,0,0,0,1,1,0,0,0,0.0,109.5,15.333333333333334,196.0,0,0,0,0,0,0,3,46,1,196,-1,6,1,0,0,0,0,0,0,0,0,0,No Label
157.240.16.32-172.16.143.96-443-62740-6,157.240.16.32,443,172.16.143.96,62740,6,19/12/2021 08:29:39 PM,47467651,2,1,46.0,46.0,46.0,0.0,23.0,32.526911934581186,46.0,46.0,46.0,0.0,1.938162054827613,0.06320093657046565,2.37338255E7,2.7260074451067526E7,4.3009609E7,4458042.0,4458042.0,4458042.0,0.0,4458042.0,4458042.0,0,0,0,0,0,0,1,0,0,64,32,0.04213395771364376,0.02106697885682188,0.0,46.0,34.5,23.0,529.0,0,0,0,1,1,0,0,0,0.0,46.0,23.0,46.0,0,0,0,0,0,0,2,46,1,46,-1,265,1,0,0,0,0,0,4.3009609E7,0.0,4.3009609E7,4.3009609E7,No Label
172.16.143.188-49.44.242.98-61538-443-6,172.16.143.188,61538,49.44.242.98,443,6,19/12/2021 08:29:26 PM,81041213,18,28,1729.0,19973.0,768.0,0.0,96.05555555555553,241.1781065622817,1380.0,0.0,713.3214285714286,643.7212447987802,267.7896738786474,0.5676124319610073,1800915.8444444444,1.2040042530794872E7,8.0773119E7,2.0,8.1008743E7,4765220.176470588,1.9586792912764743E7,8.0773119E7,78.0,224780.0,8325.185185185184,16110.173904511963,54792.0,2.0,0,0,0,0,576,912,0.2221092125064811,0.34550321945452617,0.0,1380.0,461.7446808510638,600.1717677351284,360206.1507863089,0,1,0,0,0,0,0,0,1.0,471.7826086956522,96.05555555555556,713.3214285714286,0,0,0,0,0,0,18,1729,28,19973,-1,123,5,0,0,0,0,0,0,0,0,0,No Label
172.16.143.188-49.44.242.98-61537-443-6,172.16.143.188,61537,49.44.242.98,443,6,19/12/2021 08:29:26 PM,81705938,606,843,26661.0,1003247.0,720.0,0.0,43.995049504950444,170.17268324914096,1380.0,0.0,1190.0913404507708,434.0334635330445,12605.056929889231,17.734329174459756,56426.7527624309,952749.329557005,2.863222E7,0.0,8.1647571E7,134954.6628099173,1471177.433153351,2.863222E7,39.0,5.3023799E7,62973.633016627085,772517.1310561622,1.9740774E7,0.0,0,0,0,0,19876,26992,7.416841600912775,10.31748757354698,0.0,1380.0,710.2813793103443,664.4602687304583,441507.4487213529,0,1,0,0,0,0,0,0,1.0,710.7715665976535,43.995049504950494,1190.091340450771,0,0,0,0,0,0,606,26661,843,1003247,-1,123,41,0,7045477.0,2623196.677675351,1.0072054E7,5427143.0,1.0069350333333334E7,8323440.462758915,1.967742E7,5056967.0,No Label
172.217.160.170-172.16.143.188-443-61451-6,172.217.160.170,443,172.16.143.188,61451,6,19/12/2021 08:30:49 PM,20220,0,5,0.0,136.0,0,0,0,0,73.0,0.0,27.2,30.523761236125537,6726.013847675569,247.27992087042534,5055.0,9518.95694566024,19325.0,67.0,0,0,0,0,0,20220.0,5055.0,9518.95694566024,19325.0,67.0,0,1,0,0,0,160,0.0,247.27992087042534,0.0,73.0,34.83333333333333,33.09028054681112,1094.9666666666667,0,0,0,1,1,0,0,0,0.0,41.8,0.0,27.2,0,0,0,0,0,0,0,0,5,136,-1,469,0,0,0,0,0,0,0,0,0,0,No Label
172.16.143.188-49.44.172.33-61539-443-6,172.16.143.188,61539,49.44.172.33,443,6,19/12/2021 08:29:26 PM,83097378,869,1583,19810.0,2069798.0,777.0,0.0,22.796317606444195,124.43187459407574,1380.0,0.0,1307.516108654454,281.50846077652227,25146.497402120196,29.507549564319586,33903.45899632804,703368.5819365376,2.7189853E7,0.0,8.296294E7,95579.42396313365,1180088.3976625658,2.7189853E7,37.0,5.5900343E7,35335.235777496826,555523.8823327993,1.9243641E7,0.0,0,0,0,0,32292,50672,10.457610347224191,19.049939217095393,0.0,1380.0,851.8581328984918,659.2003301711993,434545.0752978181,0,1,0,0,0,0,0,0,1.0,852.2055464926591,22.796317606444187,1307.5161086544535,0,0,0,0,0,0,869,19810,1583,2069798,-1,123,31,0,6940299.333333333,2374778.461612016,9594257.0,5015864.0,9967567.0,7913654.775313616,1.9104985E7,5317457.0,No Label
172.16.143.188-49.44.90.224-61536-443-6,172.16.143.188,61536,49.44.90.224,443,6,19/12/2021 08:29:24 PM,85523815,282,405,17219.0,491361.0,721.0,0.0,61.06028368794327,200.55655635257762,1380.0,0.0,1213.2370370370363,414.05885542223984,5946.647726133358,8.032850265157139,124670.28425655977,2074681.1026375042,4.7077637E7,0.0,8.5218454E7,303268.5195729537,3236758.8501992337,4.7077637E7,40.0,5.8409501E7,144577.97277227722,2355083.232412088,4.725001E7,0.0,0,1,0,0,9432,12960,3.2973271830776025,4.735523082079536,0.0,1380.0,740.2645348837208,662.2028364376741,438512.59658610093,0,0,0,1,1,0,0,0,1.0,741.3420669577874,61.06028368794326,1213.237037037037,0,0,0,0,0,0,282,17219,405,491361,-1,123,24,0,406687.0,0.0,406687.0,406687.0,4.7077637E7,0.0,4.7077637E7,4.7077637E7,No Label
172.16.143.188-31.13.79.63-61551-443-6,172.16.143.188,61551,31.13.79.63,443,6,19/12/2021 08:30:49 PM,919340,22,2,908.0,0.0,660.0,0.0,41.27272727272727,147.01674080839254,0.0,0.0,0.0,0.0,987.6650640677007,26.10568451280266,39971.30434782609,78195.45598657646,318351.0,47.0,879402.0,41876.285714285725,81657.62861738201,318351.0,47.0,31883.0,31883.0,0.0,31883.0,31883.0,0,0,0,0,716,80,23.93021080340244,2.175473709400222,0.0,660.0,36.320000000000014,138.20115773755302,19099.56000000001,0,1,0,0,0,0,0,0,0.0,37.833333333333336,41.27272727272727,0.0,0,0,0,0,0,0,22,908,2,0,-1,65535,4,0,0,0,0,0,0,0,0,0,No Label
