Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
142.250.192.161-172.16.81.146-443-54942-6,172.16.81.146,54942,142.250.192.161,443,6,29/09/2021 07:01:26 pm,4702746,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.2126417203905973,0.6379251611717919,2351373.0,3270753.5290767476,4664145.0,38601.0,0,0,0,0,0,38601.0,38601.0,0.0,38601.0,38601.0,0,0,0,0,20,52,0.2126417203905973,0.4252834407811946,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,265,0,0,0,0,0,0,0,0,0,0,No Label
172.16.81.146-104.108.228.194-54949-443-6,172.16.81.146,54949,104.108.228.194,443,6,29/09/2021 07:01:27 pm,4192098,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.23854404167078158,0.7156321250123447,2096049.0,2908436.2570374478,4152624.0,39474.0,0,0,0,0,0,39474.0,39474.0,0.0,39474.0,39474.0,0,0,0,0,20,52,0.23854404167078158,0.47708808334156316,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
172.16.81.146-104.108.228.194-54948-443-6,172.16.81.146,54948,104.108.228.194,443,6,29/09/2021 07:01:27 pm,4192120,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.23854278980563534,0.715628369416906,2096060.0,2908586.1636750596,4152741.0,39379.0,0,0,0,0,0,39379.0,39379.0,0.0,39379.0,39379.0,0,0,0,0,20,52,0.23854278980563534,0.4770855796112707,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
172.16.81.146-104.108.228.194-54946-443-6,172.16.81.146,54946,104.108.228.194,443,6,29/09/2021 07:01:27 pm,4192203,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.23853806697814967,0.715614200934449,2096101.5,2908401.60880517,4152652.0,39551.0,0,0,0,0,0,39551.0,39551.0,0.0,39551.0,39551.0,0,0,0,0,20,52,0.23853806697814967,0.47707613395629933,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
172.16.81.146-104.108.228.194-54951-443-6,172.16.81.146,54951,104.108.228.194,443,6,29/09/2021 07:01:27 pm,4192176,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.23853960329909812,0.7156188098972944,2096088.0,2908471.6123765074,4152688.0,39488.0,0,0,0,0,0,39488.0,39488.0,0.0,39488.0,39488.0,0,0,0,0,20,52,0.23853960329909812,0.47707920659819625,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
172.16.81.146-104.108.228.194-54950-443-6,172.16.81.146,54950,104.108.228.194,443,6,29/09/2021 07:01:27 pm,4144966,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.2412565024658827,0.7237695073976481,2072483.0,2875022.6331992587,4105431.0,39535.0,0,0,0,0,0,39535.0,39535.0,0.0,39535.0,39535.0,0,0,0,0,20,52,0.2412565024658827,0.4825130049317654,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
172.16.81.146-13.69.239.72-64292-443-6,172.16.81.146,64292,13.69.239.72,443,6,29/09/2021 07:01:29 pm,2315655,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.43184325817101427,1.2955297745130427,1157827.5,1413879.1008655939,2157591.0,158064.0,0,0,0,0,0,158064.0,158064.0,0.0,158064.0,158064.0,0,0,0,0,20,52,0.43184325817101427,0.8636865163420285,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,2053,0,0,0,0,0,0,0,0,0,0,No Label
172.16.81.146-13.69.239.72-64287-443-6,172.16.81.146,64287,13.69.239.72,443,6,29/09/2021 07:01:21 pm,10046272,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.09953941123632727,0.2986182337089818,5023136.0,6878774.365362481,9887164.0,159108.0,0,0,0,0,0,159108.0,159108.0,0.0,159108.0,159108.0,0,0,0,0,20,52,0.09953941123632727,0.19907882247265454,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,2048,0,0,0,0,0,0,0,0,0,0,No Label
172.16.81.146-13.69.239.72-64285-443-6,172.16.81.146,64285,13.69.239.72,443,6,29/09/2021 07:01:24 pm,6824799,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.1465244617460529,0.4395733852381587,3412399.5,4601216.657179327,6665951.0,158848.0,0,0,0,0,0,158848.0,158848.0,0.0,158848.0,158848.0,0,0,0,0,20,52,0.1465244617460529,0.2930489234921058,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,2053,0,0,0,0,0,0,0,0,0,0,No Label
172.16.81.146-23.32.177.90-64279-443-6,172.16.81.146,64279,23.32.177.90,443,6,29/09/2021 07:01:20 pm,10790827,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.09267130313552427,0.27801390940657283,5395413.5,7575947.003380138,1.0752417E7,38410.0,0,0,0,0,0,38410.0,38410.0,0.0,38410.0,38410.0,0,0,0,0,20,52,0.09267130313552427,0.18534260627104854,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
172.16.81.146-23.32.177.90-64283-443-6,172.16.81.146,64283,23.32.177.90,443,6,29/09/2021 07:01:20 pm,10711959,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.09335360600241281,0.2800608180072384,5355979.5,7520243.959585387,1.0673595E7,38364.0,0,0,0,0,0,38364.0,38364.0,0.0,38364.0,38364.0,0,0,0,0,20,52,0.09335360600241281,0.18670721200482562,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
172.16.81.146-20.190.146.36-64284-443-6,172.16.81.146,64284,20.190.146.36,443,6,29/09/2021 07:01:24 pm,7568986,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.1321180934936331,0.3963542804808993,3784493.0,5322129.698268542,7547807.0,21179.0,0,0,0,0,0,21179.0,21179.0,0.0,21179.0,21179.0,0,0,0,0,20,52,0.1321180934936331,0.2642361869872662,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,2048,0,0,0,0,0,0,0,0,0,0,No Label
172.16.81.146-20.190.146.34-64293-443-6,172.16.81.146,64293,20.190.146.34,443,6,29/09/2021 07:01:23 pm,7816341,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.12793709998066868,0.3838112999420061,3908170.5,5497201.559115738,7795279.0,21062.0,0,0,0,0,0,21062.0,21062.0,0.0,21062.0,21062.0,0,0,0,0,20,52,0.12793709998066868,0.25587419996133737,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,2053,0,0,0,0,0,0,0,0,0,0,No Label
172.16.81.146-51.132.193.105-51313-443-6,172.16.81.146,51313,51.132.193.105,443,6,29/09/2021 07:01:19 pm,11895468,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.08406562902779445,0.2521968870833834,5947734.0,8196873.731396013,1.1743799E7,151669.0,0,0,0,0,0,151669.0,151669.0,0.0,151669.0,151669.0,0,0,0,0,20,52,0.08406562902779445,0.1681312580555889,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,2053,0,0,0,0,0,0,0,0,0,0,No Label
172.16.81.146-52.109.124.124-64291-443-6,172.16.81.146,64291,52.109.124.124,443,6,29/09/2021 07:01:23 pm,8467130,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.118103773061238,0.354311319183714,4233565.0,5886382.524879096,8395866.0,71264.0,0,0,0,0,0,71264.0,71264.0,0.0,71264.0,71264.0,0,0,0,0,20,52,0.118103773061238,0.236207546122476,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,1024,0,0,0,0,0,0,0,0,0,0,No Label
